default_profile,default_profile_image,favorites_count,followers_count,friends_count,geo_enabled,id,lang,location,statuses_count,verified,average_tweets_per_day,account_age_days,account_type
FALSE,FALSE,3501,162,227,TRUE,476317382,,Iowa,1884,FALSE,0.603,3126,human
TRUE,FALSE,5045,182,388,TRUE,48236235,en,The real real America,6754,FALSE,1.655,4080,human
FALSE,FALSE,55411,349,350,TRUE,349177562,de,"Norwalk, CT",10001,FALSE,3.03,3301,human
FALSE,FALSE,1879,4223,1204,TRUE,1069811420,en,Virginia,6993,TRUE,2.515,2780,human
FALSE,FALSE,3135,60,208,FALSE,35391199,,California,3261,FALSE,0.789,4133,human
FALSE,FALSE,1022,72,224,TRUE,8652512,en,unknown,1157,FALSE,0.245,4732,human
FALSE,FALSE,1953,2631,2316,TRUE,305399525,en,Scotland ,7886,FALSE,2.338,3373,human
FALSE,FALSE,9245,1981,1491,TRUE,217319143,en,"Boston, MA",3750,FALSE,1.053,3561,human
FALSE,FALSE,22,223,2,FALSE,8.78E+17,en,"Providence, RI",13820,FALSE,11.986,1153,bot
TRUE,FALSE,349,21,0,FALSE,2444232436,en,unknown,60,FALSE,0.026,2335,bot
TRUE,FALSE,1110,888158,729,FALSE,453510918,en,USA,64042,FALSE,20.324,3151,bot
FALSE,FALSE,0,714,747,FALSE,150996744,ja,あんたのうしろ,1258100,FALSE,337.202,3731,bot
TRUE,FALSE,37283,179,801,TRUE,2465466121,fr,☀️,5610,FALSE,2.433,2306,human
TRUE,FALSE,1612,25,0,FALSE,885524240,,unknown,2322,FALSE,0.811,2863,bot
TRUE,FALSE,44693,163,360,FALSE,888145681,en,"Hereford, TX",11254,FALSE,3.932,2862,human
TRUE,FALSE,6,16,0,FALSE,272893712,,unknown,137,FALSE,0.04,3432,human
TRUE,FALSE,3,6,4,FALSE,452462357,,unknown,2847,FALSE,0.903,3152,bot
TRUE,FALSE,14171,460,505,TRUE,9963292,en,Massachusetts,2412,FALSE,0.516,4670,human
TRUE,FALSE,414,57,1149,FALSE,1680869150,en,unknown,444,FALSE,0.174,2557,bot
FALSE,FALSE,12739,227315,848,FALSE,15730467,en,unknown,9682,TRUE,2.202,4397,human
TRUE,FALSE,70,0,0,FALSE,7.72E+17,en,unknown,197,FALSE,0.136,1445,human
TRUE,FALSE,57,0,0,FALSE,7.72E+17,en,unknown,143,FALSE,0.099,1445,human
FALSE,FALSE,505,42,90,TRUE,268961586,,"Chicago, IL",10124,FALSE,2.943,3440,human
FALSE,FALSE,101650,60205,7262,TRUE,387450674,en,NYC to Pluto 🚀,267948,FALSE,82.777,3237,human
TRUE,FALSE,25,5,0,FALSE,8.77E+17,ar,unknown,182,FALSE,0.158,1155,bot
TRUE,FALSE,16,1038871,242,FALSE,238028607,id,unknown,7199,FALSE,2.054,3505,human
TRUE,FALSE,2760,54,302,TRUE,241698625,,"California, MO",3397,FALSE,0.972,3496,bot
TRUE,FALSE,76,33,801,TRUE,940050242,ko,"Busan, Republic of Korea",154,FALSE,0.054,2838,bot
FALSE,FALSE,773,880564,220,TRUE,917505878,en,"Chicago, IL",3991,TRUE,1.401,2848,human
TRUE,FALSE,2037,6,32,FALSE,8.03E+17,en,unknown,2924,FALSE,2.152,1359,bot
TRUE,FALSE,649,27,0,FALSE,8.07E+17,fa,"Tehama, CA",1386,FALSE,1.028,1348,human
FALSE,FALSE,1080,117343,19119,TRUE,242747238,pt,Brasil,49800,FALSE,14.257,3493,human
FALSE,FALSE,3765,1546728,4477,TRUE,34867057,fr,Paris,135017,TRUE,32.652,4135,human
FALSE,FALSE,2534,217,310,TRUE,495716215,id,stads van bloemen,5199,FALSE,1.674,3105,bot
FALSE,FALSE,32751,133385,27616,TRUE,36439939,en,"Vancouver, BC",27993,TRUE,6.78,4129,human
FALSE,FALSE,2094,233897,270,TRUE,52430724,it,Rio de Janeiro / Brasil ,17814,FALSE,4.38,4067,human
TRUE,FALSE,594,60,168,FALSE,73140135,zh-cn,M78,854,FALSE,0.214,3995,human
TRUE,FALSE,1296,20,922,FALSE,125568955,,Shanghai,1907,FALSE,0.502,3802,bot
FALSE,FALSE,2376,86,414,TRUE,219416510,id,unknown,3931,FALSE,1.106,3555,bot
FALSE,FALSE,4704,1387185,2347,TRUE,225445834,es,Santiago de Chile,14405,TRUE,4.072,3538,human
TRUE,FALSE,29,1104391,33,TRUE,2932344784,en,unknown,243,TRUE,0.117,2069,human
FALSE,FALSE,2451,475,329,TRUE,50595800,en,Indonesia / Bandung,22978,FALSE,5.642,4073,bot
FALSE,FALSE,8825,220,797,TRUE,856426471,en,"Des Moines, IA",1317,FALSE,0.458,2878,human
FALSE,FALSE,741,13286,364,TRUE,19924969,en,NYC,3670,FALSE,0.871,4215,human
TRUE,FALSE,245,10,0,FALSE,2301364213,en,unknown,37,FALSE,0.015,2402,bot
TRUE,FALSE,181,640139,1395,TRUE,599001082,en,Nigeria ,43052,TRUE,14.36,2998,human
FALSE,FALSE,1292,1480816,21186,TRUE,147589125,es,"Caracas, Venezuela",1195696,FALSE,319.79,3739,human
TRUE,FALSE,2241,11,0,FALSE,7.96E+17,en,"Fontana, ca",3089,FALSE,2.24,1379,bot
TRUE,FALSE,326,0,0,FALSE,7.79E+17,en,unknown,661,FALSE,0.463,1427,human
TRUE,FALSE,6512,2173,322,TRUE,2196506641,en,Philadelphia,2336,FALSE,0.947,2468,human
TRUE,TRUE,26,1,0,FALSE,883951634,,unknown,26,FALSE,0.009,2864,bot
FALSE,FALSE,4625,135,0,FALSE,2563770386,en,unknown,4765,FALSE,2.109,2259,human
FALSE,FALSE,2230,101191,570,TRUE,161482772,en,"Pacific Place Mall, Jakarta",62859,TRUE,16.98,3702,human
TRUE,FALSE,18317,729,663,TRUE,1602488347,de,"Albuquerque, NM",4007,FALSE,1.548,2589,human
FALSE,FALSE,329,6,0,FALSE,178260000,,california,437,FALSE,0.119,3658,bot
TRUE,FALSE,511,454,57,TRUE,614467617,en,unknown,5771,FALSE,1.937,2980,human
FALSE,FALSE,2345,298,0,FALSE,372508707,no,unknown,10093,FALSE,3.093,3263,bot
FALSE,FALSE,337,189,151,FALSE,3236431915,en,"Austin, TX",323,FALSE,0.17,1902,human
FALSE,FALSE,20321,3198,1375,TRUE,113248312,en,Tennessee,5757,FALSE,1.498,3842,human
FALSE,FALSE,2001,63,89,FALSE,762841146,el,unknown,1909,FALSE,0.653,2924,human
FALSE,FALSE,7944,130,124,TRUE,315623483,en,"Zeeland, MI",5603,FALSE,1.67,3356,human
TRUE,FALSE,2156,64,404,FALSE,2728659003,,unknown,2918,FALSE,1.319,2212,bot
FALSE,FALSE,3924,2530,1028,FALSE,20711495,en,NYC,13144,TRUE,3.126,4205,human
FALSE,FALSE,479,921902,192,TRUE,80480330,id,Toronto. NY. Barcelona,7346,TRUE,1.851,3969,human
FALSE,FALSE,15878,722,438,TRUE,1885079629,,unknown,12724,FALSE,5.039,2525,human
FALSE,FALSE,620,1570295,243,TRUE,99092563,sl,unknown,5320,TRUE,1.368,3890,human
FALSE,FALSE,2100,15,0,FALSE,6031442,de,unknown,2940,FALSE,0.607,4845,bot
FALSE,FALSE,6552,3107,935,TRUE,1711016023,en,"NYC/Edgewater, NJ",8459,TRUE,3.322,2546,human
TRUE,FALSE,28265,1669,686,TRUE,1976043619,no,"San Antonio, TX",36905,FALSE,14.798,2494,human
TRUE,TRUE,7,3,0,FALSE,412354660,,unknown,10,FALSE,0.003,3200,bot
FALSE,FALSE,451,961,830,FALSE,38537315,en,unknown,266142,FALSE,64.582,4121,bot
FALSE,FALSE,1217,731943,1543,TRUE,216533096,en,Bmore-Tarboro-Athens-LA-ATL,39314,TRUE,11.034,3563,human
TRUE,FALSE,17,1,0,FALSE,8.49E+17,en,Cincinnati,142,FALSE,0.115,1232,bot
TRUE,FALSE,34701,52336,1188,TRUE,103024765,en,moon,16157,FALSE,4.17,3875,human
TRUE,TRUE,101,3,0,FALSE,2530740348,,unknown,114,FALSE,0.05,2274,bot
TRUE,FALSE,3219,184,1424,TRUE,7.37E+17,en,USA🇺🇸,9091,FALSE,5.892,1543,human
TRUE,FALSE,0,19,0,FALSE,7.87E+17,en,unknown,16523,FALSE,11.769,1404,bot
TRUE,FALSE,67588,3327,4999,TRUE,8.37E+17,en,ocala  florida,50443,FALSE,39.876,1265,bot
FALSE,FALSE,47970,25279,25679,FALSE,7.11E+17,,unknown,42306,FALSE,26.212,1614,human
TRUE,FALSE,782,72,314,FALSE,7.84E+17,so,unknown,186,FALSE,0.132,1411,bot
FALSE,FALSE,34962,225,880,FALSE,8.06E+17,en,Texas,8606,FALSE,6.365,1352,human
TRUE,FALSE,12710,82,207,FALSE,8.23E+17,es,"Streamwood, IL",3468,FALSE,2.655,1306,human
FALSE,FALSE,1519,3699,1981,TRUE,107481236,en,ATL ~ WorldWide,18482,FALSE,4.787,3861,human
TRUE,FALSE,5456,141,2,TRUE,7.33E+17,en,unknown,6641,FALSE,4.273,1554,bot
FALSE,FALSE,2508,1317958,354,TRUE,106170524,pt,"Miami, FL",9395,TRUE,2.431,3865,human
TRUE,FALSE,1332,11,31,FALSE,7.72E+17,ca,unknown,1332,FALSE,0.921,1446,bot
TRUE,FALSE,3132,289,1560,TRUE,90704023,en,"San Gabriel, CA - whittier ",6727,FALSE,1.713,3927,human
FALSE,FALSE,14,1273320,670,TRUE,28838048,tl,Pizza Planet,40656,TRUE,9.787,4154,human
FALSE,FALSE,3783,856548,1537,TRUE,38799543,en,unknown,36587,FALSE,8.88,4120,human
FALSE,FALSE,29383,462919,1355,TRUE,67635391,es,unknown,66868,TRUE,16.655,4015,human
FALSE,FALSE,5831,1563,1912,TRUE,14944471,en,Maryland,41857,FALSE,9.377,4464,human
FALSE,FALSE,2202,10,8,FALSE,288884968,,the magical world of fashion,2992,FALSE,0.88,3401,bot
FALSE,FALSE,30377,105389,757,TRUE,35916009,en,"Santa Monica, CA",33458,TRUE,8.099,4131,human
FALSE,FALSE,2429,102,0,TRUE,278399214,it,"West Chester, PA",4783,FALSE,1.398,3422,bot
TRUE,FALSE,452,28,63,FALSE,321390831,,unknown,58,FALSE,0.017,3346,bot
TRUE,FALSE,1464,50,0,FALSE,205261048,,unknown,2141,FALSE,0.596,3590,bot
TRUE,FALSE,132,0,0,FALSE,8.44E+17,en,unknown,251,FALSE,0.201,1247,human
FALSE,FALSE,18559,177,852,FALSE,2431387897,,unknown,5015,FALSE,2.156,2326,human
TRUE,FALSE,0,24,0,TRUE,251136261,cy,"Santiago, Chile",3130,FALSE,0.901,3475,bot
TRUE,FALSE,95,9,0,FALSE,188483855,en,"bloomingdale,il",135,FALSE,0.037,3632,bot
TRUE,FALSE,25834,403,994,FALSE,2253916442,en,🔬New York⛵️Rhode Island ⛳️,24749,FALSE,10.168,2434,human
FALSE,FALSE,35386,1381,1095,TRUE,1249904934,,"Punta Arenas, Chile ",75041,FALSE,27.578,2721,human
FALSE,FALSE,52,251,0,FALSE,17828140,en,"Brooklyn, NY",800,FALSE,0.187,4277,human
FALSE,FALSE,2926,2494,2395,FALSE,119802157,en,Pittsburgh,11134,FALSE,2.915,3820,human
FALSE,FALSE,5098,1096856,1536,TRUE,41421105,es,México,10295,TRUE,2.506,4108,human
FALSE,FALSE,302,1808775,224,TRUE,236980532,en,"Róterdam, Holanda",1016,TRUE,0.29,3507,human
TRUE,FALSE,7339,110,48,FALSE,7.13E+17,,Ucrania,14309,FALSE,8.899,1608,bot
FALSE,FALSE,2308,14,23,FALSE,4820306248,et,"Knoxville, TN",3181,FALSE,1.898,1676,bot
FALSE,FALSE,1159,1103,1720,TRUE,39586129,en,"Orlando, FL",3417,FALSE,0.83,4116,bot
FALSE,FALSE,1185,10,0,FALSE,2590771538,en,"Fort Worth, Texas",1268,FALSE,0.565,2245,bot
FALSE,FALSE,841,78,312,TRUE,248252756,en,United States,1573,FALSE,0.452,3481,human
TRUE,FALSE,219,4,44,FALSE,8.80E+17,,"Manhattan, NY",258,FALSE,0.225,1148,bot
TRUE,FALSE,89,0,0,FALSE,8.96E+17,ru,unknown,186,FALSE,0.169,1103,human
FALSE,FALSE,2,1538905,2935,FALSE,146540920,en,unknown,1066811,TRUE,285.091,3742,bot
FALSE,FALSE,74396,1265,922,TRUE,420219280,en,"Texas, USA",96848,FALSE,30.35,3191,human
FALSE,FALSE,2841,895,168,TRUE,231999899,it,Roma,9553,FALSE,2.714,3520,bot
FALSE,FALSE,37761,1413,3358,TRUE,298060189,en,"Las Vegas, NV",28105,FALSE,8.303,3385,human
TRUE,FALSE,52,0,0,FALSE,7.82E+17,no,unknown,125,FALSE,0.088,1418,human
TRUE,FALSE,80,2,0,FALSE,7.72E+17,en,unknown,200,FALSE,0.138,1445,human
TRUE,FALSE,29933,1374873,832935,TRUE,403179950,et,Snapchat: KalaniBallFree,54859,TRUE,17.074,3213,bot
FALSE,FALSE,209,807,689,TRUE,24906161,en,The United States of TK,66437,FALSE,15.924,4172,human
TRUE,FALSE,22,1,0,FALSE,8.77E+17,ar,unknown,224,FALSE,0.194,1155,bot
FALSE,FALSE,2457,288,439,TRUE,262146488,en,unknown,45754,FALSE,13.254,3452,human
FALSE,FALSE,12738,1689,2229,TRUE,369625532,es,"Lima, Peru",168609,FALSE,51.594,3268,human
TRUE,FALSE,30,3,727,FALSE,8.43E+17,,unknown,294,FALSE,0.235,1250,human
FALSE,FALSE,4359,105,310,FALSE,20449731,de,NY,9105,FALSE,2.164,4208,human
FALSE,FALSE,22081,899,444,TRUE,3266054594,,unknown,15996,FALSE,8.536,1874,human
FALSE,FALSE,2968,316,220,TRUE,37751238,de,unknown,13365,FALSE,3.241,4124,human
TRUE,FALSE,18,0,0,FALSE,8.77E+17,ar,unknown,172,FALSE,0.149,1155,bot
FALSE,FALSE,1180,138654,2344,TRUE,18614747,en,London ,79652,TRUE,18.768,4244,human
TRUE,FALSE,571383,14645,7827,TRUE,2307656165,id,Canary Island.    España,558538,FALSE,233.21,2395,bot
FALSE,FALSE,14410,1685,666,TRUE,5507572,en,"San Francisco, CA",34292,FALSE,7.05,4864,human
FALSE,FALSE,66702,829,1865,TRUE,12585462,en,"Los Angeles, CA",38332,FALSE,8.348,4592,human
TRUE,FALSE,112819,593,941,TRUE,177474041,en,DFW,19635,FALSE,5.365,3660,human
FALSE,FALSE,5586,3415949,798,TRUE,25954814,en,In your heart,25684,TRUE,6.164,4167,human
FALSE,FALSE,45045,1818,999,TRUE,787483152,en,"Litchfield County, CT",29812,FALSE,10.238,2912,human
FALSE,FALSE,101,520347,109,TRUE,405015059,,Istanbul / Türkiye,4926,FALSE,1.535,3210,human
TRUE,FALSE,10749,463,57,FALSE,4848093719,en,unknown,16442,FALSE,9.863,1667,human
FALSE,FALSE,6005,5196,468,TRUE,547097112,en,"Orlando, FL",29364,TRUE,9.609,3056,human
TRUE,FALSE,1126,18,0,FALSE,467991054,,"Fargo, ND",1633,FALSE,0.521,3135,bot
FALSE,FALSE,1365,5,1,FALSE,111938071,,unknown,1992,FALSE,0.518,3846,bot
FALSE,FALSE,2064,54364,226,TRUE,20711964,en,unknown,8429,TRUE,2.005,4205,human
TRUE,FALSE,2078,36,46,FALSE,22284834,,unknown,2346,FALSE,0.56,4189,bot
TRUE,FALSE,1246,51,871,FALSE,3312192048,pl,unknown,1111,FALSE,0.605,1835,human
FALSE,FALSE,32865,206294,458,TRUE,279185985,en,Polska,16557,TRUE,4.841,3420,human
FALSE,FALSE,6725,2544,1984,FALSE,906758731,en,"Indianapolis, IN",19675,TRUE,6.896,2853,human
FALSE,FALSE,13713,165,619,TRUE,2532837963,tl,Algarve/Lisboa 📍,12169,FALSE,5.3,2296,human
FALSE,FALSE,4212,77789,90500,TRUE,878447185,ar,بيروت,22010,FALSE,7.68,2866,human
FALSE,FALSE,43836,594,555,TRUE,592972389,,unknown,23971,FALSE,7.98,3004,human
TRUE,FALSE,65,4,0,FALSE,60820070,en,unknown,22,FALSE,0.005,4040,bot
FALSE,FALSE,1350,2612269,0,FALSE,42207855,en,Egypt,455,TRUE,0.111,4104,human
FALSE,FALSE,6013,649266,898,TRUE,72878707,en,"Los Angeles, CA",7224,FALSE,1.808,3996,human
FALSE,FALSE,14476,207,468,TRUE,46926453,en,"Washington, DC",6763,FALSE,1.656,4084,human
FALSE,FALSE,23464,2237,1423,TRUE,19925621,en,"Oklahoma, USA",13448,FALSE,3.191,4215,human
TRUE,FALSE,3850,390,0,TRUE,351799946,en,NYC & The bay,26143,FALSE,7.929,3297,bot
TRUE,FALSE,1425,18,0,FALSE,3299871373,,"York, NE",2212,FALSE,1.197,1848,bot
TRUE,FALSE,3716,336,226,FALSE,7.91E+17,,unknown,2143,FALSE,1.537,1394,human
TRUE,FALSE,1047,6,76,FALSE,8.04E+17,pt,"Piracicaba, Brasil",1577,FALSE,1.161,1358,bot
FALSE,FALSE,57974,655,602,FALSE,3077835414,en,"Chicago, IL",22995,FALSE,11.584,1985,human
FALSE,FALSE,23,4902555,26,FALSE,124258971,en,India,2963,TRUE,0.779,3806,human
TRUE,FALSE,1444,8789,721,TRUE,19663518,en,"San Antonio, TX",6026,FALSE,1.428,4220,human
FALSE,FALSE,7125,180,588,TRUE,37489316,en,"New Orleans, LA",2584,FALSE,0.626,4125,human
TRUE,FALSE,118,0,0,FALSE,8.03E+17,en,unknown,195,FALSE,0.143,1359,human
FALSE,FALSE,231,242,649,TRUE,15731377,en,"ÜT: 38.67507,-90.316079",3194,FALSE,0.726,4397,human
TRUE,FALSE,1,41478966,24,FALSE,132385468,en,MUMBAI,42885,TRUE,11.342,3781,human
TRUE,FALSE,67,0,0,FALSE,7.72E+17,es,unknown,147,FALSE,0.102,1444,human
FALSE,FALSE,56,3,0,FALSE,227019467,en,"Saudi,Arabia",112,FALSE,0.032,3534,bot
FALSE,FALSE,7417,818,491,TRUE,413403853,en,"Montclair, VA",30900,FALSE,9.659,3199,human
FALSE,FALSE,570,103,168,FALSE,44829395,en,"New York, NY",1934,FALSE,0.473,4093,human
TRUE,FALSE,406,4,28,TRUE,175639254,,gold coast,608,FALSE,0.166,3665,bot
FALSE,FALSE,6862,72461,10108,FALSE,460279825,fi,unknown,26249,FALSE,8.352,3143,human
FALSE,FALSE,3509,93,1024,FALSE,2337802973,ro,Maine ,1040,FALSE,0.437,2380,human
FALSE,FALSE,244,380,355,FALSE,91491046,en,New York and LA,1098,TRUE,0.28,3924,human
TRUE,FALSE,1438,2,25,FALSE,1516505838,,unknown,2035,FALSE,0.776,2622,bot
TRUE,FALSE,432,14280,687,TRUE,165153530,en,"Detroit, Michigan  ",4796,TRUE,1.299,3692,human
FALSE,FALSE,514,24378,867,TRUE,279710472,en,Valley of the Sun,50777,TRUE,14.851,3419,human
FALSE,FALSE,18154,1273,765,FALSE,247991049,ca,West Virginia,58175,FALSE,16.707,3482,human
FALSE,FALSE,5062,57,411,FALSE,226757393,en,"Planet Earth, StarDate -309401",896,FALSE,0.253,3535,human
FALSE,FALSE,8730,123,603,TRUE,71568164,en,unknown,3679,FALSE,0.92,4001,human
FALSE,FALSE,1579,132,154,FALSE,805571370,,unknown,2921,FALSE,1.006,2904,human
TRUE,FALSE,3811,564,1185,TRUE,630459182,en,unknown,5252,FALSE,1.773,2963,human
FALSE,FALSE,11791,460,119,FALSE,348654395,en,unknown,7181,FALSE,2.175,3302,human
TRUE,FALSE,712,11,0,TRUE,436996936,,unknown,1022,FALSE,0.322,3170,bot
FALSE,FALSE,1816,117,0,FALSE,61868891,en,New York!,2805,FALSE,0.695,4036,human
FALSE,FALSE,6,85,128,FALSE,73141088,en,"Conway, AR",5820,FALSE,1.457,3995,bot
FALSE,FALSE,838,1934,479,FALSE,1219758966,es,unknown,84443,FALSE,30.92,2731,human
TRUE,FALSE,1786,134,383,FALSE,3300133759,vi,"Arlington, WA",570,FALSE,0.308,1848,human
FALSE,FALSE,1362,18,346,TRUE,715918219,,unknown,1740,FALSE,0.591,2946,bot
TRUE,FALSE,587,8,21,FALSE,4849142669,en,"Hyderabad, India",728,FALSE,0.437,1667,bot
FALSE,FALSE,66356,62501,3390,TRUE,23595924,en,"Philadelphia, PA",68308,TRUE,16.346,4179,human
FALSE,FALSE,44286,3919,925,TRUE,18353044,en,"Chicago, IL, USA",7151,FALSE,1.68,4256,human
FALSE,FALSE,1084,479,487,TRUE,393743257,en,"Greensboro, NC",3755,FALSE,1.164,3227,human
TRUE,FALSE,997,10,88,FALSE,310643621,,unknown,1447,FALSE,0.43,3364,bot
TRUE,FALSE,6284,365,208,FALSE,7.54E+17,es,"Manzanillo, Colima",3962,FALSE,2.652,1494,human
FALSE,FALSE,358,2474426,206,FALSE,265554862,en,unknown,4321,TRUE,1.254,3446,human
FALSE,FALSE,23440,53173,6,FALSE,2363231167,,"İstanbul, Türkiye",176154,FALSE,74.484,2365,bot
FALSE,FALSE,1025,10,38,FALSE,4384885696,,"Mableton, GA",1444,FALSE,0.841,1718,bot
TRUE,FALSE,203,0,0,FALSE,7.72E+17,tr,unknown,422,FALSE,0.292,1444,human
FALSE,FALSE,27334,324,289,TRUE,1233652698,,unknown,4282,FALSE,1.57,2727,human
FALSE,FALSE,22,261,0,FALSE,103025630,,"Niterói, Brasil",963,FALSE,0.249,3875,human
FALSE,FALSE,92,1370342,693,FALSE,24906723,en,"Harlem, NYC",12836,TRUE,3.077,4172,human
FALSE,FALSE,80,242,528,TRUE,46664677,en,"atlanta, ga",9283,FALSE,2.272,4085,human
TRUE,FALSE,1542,5,26,FALSE,132385773,,Hong Kong,2205,FALSE,0.583,3781,bot
TRUE,FALSE,29,0,0,FALSE,8.76E+17,ar,unknown,216,FALSE,0.186,1159,bot
FALSE,FALSE,3002,203635,2264,TRUE,34343928,en,unknown,15895,TRUE,3.843,4136,human
FALSE,FALSE,81,2092901,513,TRUE,18091004,en,unknown,137325,TRUE,32.183,4267,bot
TRUE,FALSE,2202,37,0,FALSE,379325443,,unknown,3127,FALSE,0.962,3251,bot
TRUE,FALSE,43310,756,415,TRUE,790629380,pt,"Miami, FL",66119,FALSE,22.714,2911,human
FALSE,FALSE,1831,42,210,FALSE,38973772,,unknown,3817,FALSE,0.927,4119,human
TRUE,TRUE,57,3,0,FALSE,250350611,,unknown,95,FALSE,0.027,3477,human
FALSE,FALSE,14232,1197,1471,TRUE,2610433058,en,"Texas, USA",8999,FALSE,4.028,2234,human
FALSE,FALSE,26270,750,227,TRUE,64228387,en,"pg, md • la • atl",32065,FALSE,7.963,4027,human
FALSE,FALSE,4170,6796,6919,FALSE,20974645,en,USA,2008,FALSE,0.478,4202,human
TRUE,FALSE,777,84406,430,TRUE,483396662,nl,unknown,6573,TRUE,2.108,3118,human
FALSE,FALSE,28610,1073472,8709,TRUE,342363193,es,"Caracas, Venezuela",70531,FALSE,21.296,3312,human
TRUE,FALSE,3,103,110,FALSE,2718436417,en,unknown,39,FALSE,0.018,2202,human
TRUE,FALSE,829,53,0,FALSE,2171079759,en,unknown,144,FALSE,0.058,2477,bot
TRUE,FALSE,1663,10,0,FALSE,1002441816,,unknown,2340,FALSE,0.833,2808,bot
FALSE,FALSE,2262,1835470,460,FALSE,114035804,en,Los Angeles,10402,TRUE,2.71,3839,human
FALSE,FALSE,13226,1013,33,FALSE,7.70E+17,so,unknown,733,FALSE,0.505,1452,human
TRUE,FALSE,59,1,0,FALSE,8.76E+17,,unknown,279,FALSE,0.241,1159,bot
FALSE,FALSE,46259,1535,239,FALSE,2794720358,en,rv loona omg,15014,FALSE,6.909,2173,human
FALSE,FALSE,21165,377,536,FALSE,53218408,en,"Wichita, KS",10028,FALSE,2.467,4065,human
FALSE,FALSE,754,30457,454,FALSE,19139694,fr,"Malibu, Ca. USA",7442,FALSE,1.759,4231,human
FALSE,FALSE,6002,76,1681,TRUE,482610286,,"40.79363,-76.410765",566,FALSE,0.181,3119,human
TRUE,FALSE,10079,559,802,TRUE,2158759025,,Viterbo,26618,FALSE,10.711,2485,bot
TRUE,FALSE,54,3,19,FALSE,3979873394,,unknown,20665,FALSE,11.728,1762,bot
TRUE,FALSE,3025,111,521,FALSE,14421107,en,"Saint Cloud, Minnesota",7174,FALSE,1.592,4506,human
TRUE,FALSE,2183,636,949,TRUE,538446976,,unknown,13314,FALSE,4.342,3066,human
TRUE,FALSE,27962,859,882,TRUE,2573208707,en,"Massachusetts, USA",27250,FALSE,11.994,2272,human
FALSE,FALSE,8015,1368076,204,TRUE,71225650,,unknown,118379,TRUE,29.58,4002,bot
FALSE,FALSE,1704,3912094,507,FALSE,153619589,es,"En las nubes, casi siempre.",11151,TRUE,2.994,3724,human
TRUE,FALSE,5282,18,636,FALSE,7.11E+17,,unknown,1316,FALSE,0.815,1614,human
FALSE,FALSE,17,1898901,1043,FALSE,27528339,da,Lagos,176016,FALSE,42.312,4160,human
TRUE,FALSE,346,0,0,FALSE,7.84E+17,en,Topeka,346,FALSE,0.245,1412,bot
FALSE,FALSE,2191,23,319,FALSE,2468088978,en,Chesterfield MO,2868,FALSE,1.245,2304,bot
TRUE,FALSE,1125,25,34,FALSE,556534934,,unknown,1527,FALSE,0.501,3045,bot
FALSE,FALSE,10947,154,303,TRUE,90967197,en,The Colored Section ,8933,FALSE,2.275,3926,human
TRUE,FALSE,62,1,0,FALSE,7.72E+17,tr,unknown,175,FALSE,0.121,1445,human
FALSE,FALSE,3116,1001,259,TRUE,231214259,de,"Global, Local",2440,FALSE,0.693,3522,bot
FALSE,FALSE,63469,1828,1689,TRUE,3178499254,en,"Maryland, USA",47002,FALSE,24.104,1950,human
FALSE,FALSE,330,815909,397,FALSE,292555960,en,unknown,439,TRUE,0.129,3395,human
FALSE,FALSE,50672,611,2011,TRUE,1414794427,en,"San Luis Obispo, CA",4375,FALSE,1.645,2659,human
FALSE,FALSE,1166,31,68,FALSE,299371708,en,"Las Vegas, NV",2487,FALSE,0.735,3383,human
FALSE,FALSE,1589,9,0,FALSE,94899391,,Connecticut,2250,FALSE,0.576,3909,bot
FALSE,FALSE,4146,64,146,FALSE,122162381,,unknown,4174,FALSE,1.095,3813,bot
TRUE,FALSE,987,14,88,FALSE,28052685,,unknown,1434,FALSE,0.345,4158,bot
TRUE,FALSE,35343,2952,401,FALSE,38538449,en,instagram.com/kyle.vogt,11113,TRUE,2.697,4121,human
FALSE,FALSE,514,948,931,FALSE,2214071510,en,Massachusetts,676,FALSE,0.275,2458,bot
FALSE,FALSE,17666,280,1103,TRUE,637275359,en,The Mitten,8473,FALSE,2.867,2955,human
FALSE,FALSE,3302,1289138,664,TRUE,304352481,en,Kingdom of Saudi Arabia,26842,TRUE,7.956,3374,human
FALSE,FALSE,1487,302,500,FALSE,357567715,en,"Washington, USA",3041,FALSE,0.925,3288,human
FALSE,FALSE,7267,1812,947,TRUE,2458389740,en,"Greensburg, PA",8930,FALSE,3.866,2310,human
FALSE,FALSE,1189,755557,240,TRUE,30412016,en,Puerto Rico,8004,TRUE,1.93,4148,human
FALSE,FALSE,514,6561,44,TRUE,2560101619,id,"930 17th Ave SW Calgary, AB",1940,FALSE,0.858,2261,human
TRUE,FALSE,47826,544,478,TRUE,1335364873,,"Hartland, MI",17619,FALSE,6.55,2690,bot
FALSE,FALSE,3032,358972,2061,FALSE,109579534,en,#NY21 ,9993,TRUE,2.593,3854,human
TRUE,FALSE,2458,88,0,FALSE,323226897,en,Sinnoh,3449,FALSE,1.032,3343,bot
TRUE,FALSE,16,9,55,FALSE,2992377108,zh-cn,People's Republic of China,17,FALSE,0.008,2035,bot
FALSE,FALSE,2201,1482265,367,TRUE,59247894,en,Los Angeles,5172,TRUE,1.279,4045,human
FALSE,FALSE,43082,408,620,FALSE,17304859,en,SoCal,23200,FALSE,5.397,4299,human
FALSE,FALSE,1743,1303194,958,FALSE,24382752,en,"Nashville, TN",14256,TRUE,3.415,4175,human
